question,ground_truth,prediction,reasoning
Arti kata syaja’ah adalah ...,A,A,"The word ""syaja'ah"" comes from Arabic and refers to a virtue highly valued in Islamic tradition. It signifies courage, bravery, and boldness, especially in the face of adversity or danger.

*   **A. Berani (Brave):** This aligns perfectly with the meaning of ""syaja'ah.""
*   B. Takut (Afraid): This is the opposite of ""syaja'ah.""
*   C. Pengecut (Cowardly): This is also the opposite.
*   D. Bohong (Lying): This is unrelated.
*   E. Jujur (Honest): While honesty is a virtue, it's not the meaning of ""syaja'ah.""

**Example:** A person showing *syaja'ah* might stand up for what is right, even when facing opposition or potential harm.

Final Answer: A"
"Jasa penitipan uang, barang, deposito, maupun surat disebut ...",E,A,"Here's the reasoning and the final answer:

*   **Understanding the Options:**
    *   **Mudharabah:** Profit-sharing partnership where one party provides capital and the other manages the business.
    *   **Musyarakah:** Similar to Mudharabah, but both parties contribute capital and share in the profits and losses.
    *   **Qardhul Hasan:** Interest-free loan.
    *   **Murabahah:** Cost-plus financing (like a markup).
    *   **Wadi’ah:** A contract of safekeeping where one party (the depositor) entrusts their money or goods to another party (the custodian) for safekeeping.

*   **Reasoning:** The question describes services related to holding or safekeeping money and goods. This aligns directly with the definition of *Wadi’ah*.  For example, depositing money in a bank for safekeeping is a form of Wadi'ah.

Final Answer: E"
"Allah memiliki sifat Al Matin, yang tercantum dalam surat ...",E,A,"Here's the reasoning:

*   **Al-Matin** means ""The Steadfast"" or ""The Firm."" This attribute refers to Allah's firmness, strength, and inability to be changed or altered. It emphasizes His stability and permanence.
*   **Surat Az-Zariyat (58)** explicitly mentions Al-Matin as one of Allah's names: ""Dan bahwa Allah-lah Yang Maha Tinggi lagi Maha Besar. Dia Yang Maha Kuasa atas segala sesuatu. Dia Yang Maha Pengasih lagi Maha Penyayang. Yang membolak-balikkan hati dan penglihatan. Dan Allah-lah Yang menetapkan kalian menjadi hamba-hamba-Nya dan menyebut-nyebut nama-nama Allah di antara kalian. Sesungguhnya Allah Maha Baik lagi Maha Mengetahui. Dialah Allah, Yang menciptakan, Yang mengadakan, Yang Memperkuat, **Yang Maha Memastikan (Al-Matin)**.""

Let's look at why the other options are incorrect:

*   A. Al Hadid (3) focuses on faith and striving in Allah's path.
*   B. Al A'raf (180) discusses Allah's prohibition of falsehood.
*   C. An Naml (40) describes the Queen of Sheba's visit to Solomon.
*   D. Taha (8) relates to Musa (Moses)'s encounter with Allah.



Final Answer: E"
"Berikut ini yang termasuk perilaku orang yang beriman kepada kitab suci yang diturunkan Allah SWT, kepada para Nabi-Nya adalah",B,A,"Here's the reasoning and the final answer:

**Reasoning:**

A true believer in the revealed scriptures and prophets of Allah SWT demonstrates respect and understanding of the divine message. Here's why each option is or isn't correct:

*   **A. Berlomba-lomba untuk mempertahankan kebenaran masing-masing:** This suggests conflict and division, which contradicts the spirit of faith and respect for all prophets.
*   **B. Mengimani keberadaan semua kitab suci, tetapi hanya menjalankan isi kitab suci yang diyakininya saja:** While acknowledging the existence of all scriptures is good, selectively following only one disregards the broader message and the continuity of divine guidance.
*   **C. Hanya meyakini satu kitab suci saja:** This limits the understanding of Allah's message and ignores the role of previous prophets.
*   **D. Selalu menjalankan ajaran semua kitab suci yang diturunkan Allah SWT:** This is the most accurate. Islam teaches that Muslims believe in all previous prophets and scriptures, recognizing them as divine guidance until the final revelation, the Quran. While Muslims follow the Quran as the complete and final guidance, they respect and acknowledge the validity of previous scriptures.
*   **E. Menyeleksi isinya kemudian menjalankan yang dianggap mudah untuk diamalkan:** This is a form of selective interpretation and doesn't reflect true faith and submission to Allah's will.

**Example:** A Muslim believes in the Torah (revealed to Moses), the Psalms (revealed to David), the Gospel (revealed to Jesus), and the Quran (the final revelation). They respect the teachings within those scriptures but follow the Quran as their primary guide.

**Final Answer: D**"
Harapan seorang guru terhadap murid-muridnya adalah ...,E,A,"The question asks about a teacher's hopes for their students. Options A, B, C, and D all describe negative outcomes, which would not be a teacher's hope. Option E describes a positive outcome – students gaining knowledge and using it to help others. This aligns with the typical aspirations of a teacher.

For example, a teacher might hope a student learns math and uses that knowledge to become an engineer who builds bridges, benefiting society.

Final Answer: E"
Seorang pengendara sepeda motor yang menerobos lampu merah merupakan salah satu bentuk …. Sebagai warga negara.,D,A,"Here's the reasoning:

* **Understanding the Concepts:**
    * **Hak (Right):** Something you are entitled to do or have.
    * **Kewajiban (Obligation/Duty):** Something you *must* do.
    * **Pelanggaran (Violation):** Breaking a rule or law.

* **Analyzing the Scenario:** A motorcyclist running a red light is breaking a traffic law. Traffic laws are established to ensure safety and order.  By disobeying the law, the rider is failing to fulfill their responsibility to follow traffic regulations.

* **Evaluating the Choices:**
    * A. Pelaksanaan hak (Exercising a right) - This is incorrect. Running a red light isn't a right.
    * B. Pelaksanaan kewajiban (Fulfilling an obligation) - This is incorrect. It's the opposite.
    * C. Pelanggaran hak (Violation of a right) - This is incorrect. It's not about a right being violated.
    * D. Pengingkaran kewajiban (Neglecting an obligation) - This is correct. It means failing to do what you are obligated to do.  Following traffic laws is a civic obligation.
    * E. Pelaksanaan hak dan kewajiban (Exercising rights and obligations) - This is incorrect because the scenario only demonstrates a failure to fulfill an obligation.

**Example:** Imagine a law stating everyone must pay taxes. Not paying taxes is an example of *pengingkaran kewajiban* (neglecting an obligation).

Final Answer: D"
"Negara Indonesia pernah menerapkan bentuk negara serikat, yaitu pada....",D,A,"Here's the reasoning:

*   **Understanding the Question:** The question asks about when Indonesia used a federal (serikat) form of government.
*   **Federalism in Indonesia:** Indonesia briefly experimented with federalism (Negara Serikat) between 1949 and 1950. This was a period of political instability following the transfer of sovereignty from the Netherlands.
*   **Constitutional Link:** The Negara Serikat was established under the Constitution of the Republic of the United States of Indonesia (RIS).

Therefore, the correct answer is D.

Final Answer: D"
Berikut ini yang tidak termasuk asas-asas berdirinya PBB yaitu ....,E,A,"Here's the reasoning and the final answer:

*   **Understanding the Question:** The question asks us to identify which option is *not* a principle upon which the United Nations (PBB - Perserikatan Bangsa-Bangsa) was founded.

*   **Analyzing the Options:**
    *   **A. Tidak ikut campur urusan rumah tangga negara mana pun (Non-interference in the internal affairs of any country):** This is a core principle of the UN's sovereignty doctrine. The UN generally avoids intervening in a country's domestic politics.
    *   **B. Persamaan kedaulatan terhadap semua anggota (Equality of sovereignty among all members):** This is a fundamental principle. Every member state, regardless of size or power, has equal rights and responsibilities within the UN.
    *   **C. Menyelesaikan perselisihan internasional secara damai (Resolving international disputes peacefully):** The UN Charter prioritizes peaceful resolution of conflicts through diplomacy, negotiation, and mediation.
    *   **D. Setiap anggota memiliki kewajiban sesuai Piagam PBB (Each member has obligations according to the UN Charter):** This is true; all member states are bound by the rules and principles outlined in the UN Charter.
    *   **E. Memberikan bantuan kepada negara yang dikenai sanksi PBB (Providing assistance to countries subject to UN sanctions):** This is contradictory. Sanctions are *punitive* measures. The UN does not provide assistance to countries *because* they are under sanctions; sanctions are intended to *pressure* them to change behavior.

*   **Example:** If a country is sanctioned by the UN for human rights violations, the UN would not offer aid to that country. The sanctions are meant to restrict resources and influence, not provide support.

**Final Answer: E**"
Salah satu contoh nilai praksis sila keempat Pancasila dalam penerapan kebijakan pemerintahan NKRI adalah ….,E,A,"Here's the reasoning and the final answer:

*   **Understanding Sila Keempat (Delapan): Kerakyatan yang Dipimpin oleh Hikmat Kebijaksanaan dalam Permusyawaratan/Perwakilan** - This sila emphasizes decision-making through deliberation and representation. It means decisions should be made collectively, wisely, and with consideration for the people's opinions.

*   **Analyzing the Choices:**
    *   A. Menetapkan perayaan hari besar nasional - While important, this doesn't inherently demonstrate deliberation.
    *   B. Menambah subsidi gas elpiji bagi masyarakat Indonesia - This is an economic policy, not directly related to the sila.
    *   C. Menurunkan iuran BPJS - Similar to B, this is an economic policy.
    *   D. Mengambil keputusan negara didasarkan pada kelompok tertentu - This *contradicts* the sila, as it excludes representation and deliberation.
    *   E. Melakukan musyawarah dalam mengambil kebijakan negara - This *directly* reflects the sila's emphasis on deliberation and consultation.

*   **Example:** Imagine a government deciding on a new education policy. A praksis of sila keempat would involve holding public forums, consulting with teachers, students, parents, and education experts, and incorporating their feedback into the final policy.

Final Answer: E"
"Dalam masyarakat demokratis, keberadaan pers menjadi sarana utama dalam meneruskan atau menyambungkan aspirasi masyarakat kepada pemerintah. Hal ini mengandung arti bahwa peran pers adalah ....",C,A,"Here's the reasoning and the final answer:

**Reasoning:**

The question highlights that the press connects societal aspirations to the government in a democracy. Let's analyze each option:

*   **A. Wadah hiburan masyarakat luas (A broad entertainment venue):** While the press *can* provide entertainment, it's not its primary role in a democratic society, especially concerning the connection between citizens and government.
*   **B. Alat propaganda kebijakan publik (A tool for public policy propaganda):** This implies a one-way flow of information *from* the government *to* the people, which contradicts the idea of representing societal aspirations.
*   **C. Sarana komunikasi politik (A means of political communication):** This aligns perfectly with the question. The press facilitates dialogue and information exchange between the public and those in power. It allows citizens' concerns and desires to be voiced and considered.
*   **D. Pendukung propaganda pemerintah (A supporter of government propaganda):** Similar to option B, this suggests a biased and controlled flow of information.
*   **E. Penyalur kepentingan masyarakat luas (A channel for the broad interests of the people):** This is close, but ""Sarana komunikasi politik"" (political communication) is a more precise and encompassing term for the press's role in a democratic system. It's not just about channeling interests, but also about reporting, analyzing, and facilitating discussion.

**Example:** Imagine a community is concerned about pollution from a local factory. A free press would report on this issue, interview residents, and present their concerns to government officials, prompting action. This is political communication.

**Final Answer: C**"
"Issu kebhinnekaan mencuat disaat terjadinya pemilukada serentak, kita sebagai bangsa harus menerima kenyataan terhadap adanya keberagaman, namun semangat persatuan dan kesatuan harus menjadi prioritas utama. Pernyataan ini memiliki semangat sesuai dengan ….",A,A,"Here's the reasoning and the final answer:

**Reasoning:**

The statement emphasizes accepting diversity (kebhinnekaan) while prioritizing unity (persatuan dan kesatuan). This directly reflects the core of the Indonesian state philosophy, Pancasila.

*   **Pokok Pikiran Pertama (First Principle):** Focuses on the belief in one God. While important, the statement isn't primarily about religious belief.
*   **Pokok Pikiran Kedua (Second Principle):** This principle explicitly states ""Just and Civilized Humanity."" It emphasizes respecting human rights, social justice, and acknowledging diversity within a framework of national unity. The statement aligns perfectly with this – accepting diversity *while* maintaining unity.
*   **Pokok Pikiran Ketiga (Third Principle):** Focuses on the unity of Indonesia. While unity is mentioned, the statement also includes the acceptance of diversity, making it more than just the third principle alone.
*   **Pokok Pikiran Keempat (Fourth Principle):** Deals with democracy and deliberation. This isn't the central theme of the statement.
*   **Pokok Pikiran Kedua dan Ketiga (Second and Third Principles):** While both are relevant, the second principle more directly captures the balance between diversity and unity.

**Example:** Imagine a village with many different ethnic groups. The statement encourages the village to celebrate and respect each group's traditions (diversity) but also work together for the common good and maintain peace (unity). This aligns with the ""Just and Civilized Humanity"" principle.

**Final Answer: B**"
"Cermati beberapa pernyataan berikut!
(1) Mengerjakan dan mengumpulkan pekerjaan rumah
(2) Belajar secara rutin
(3) Tidak terlambat ke sekolah
Hal-hal tersebut merupakan bentuk upaya pencegahan …. Warga negara.",D,A,"Here's the reasoning:

The statements describe actions like doing chores, studying regularly, and being punctual for school. These are all responsibilities that a citizen has towards their community and education system. They are things citizens *should* do.

*   **Kewajiban** in Indonesian translates to ""obligations"" or ""duties."" The statements are examples of fulfilling those duties.

Let's look at why the other options are incorrect:

*   **A. Pelaksanaan hak:** This refers to exercising rights, not fulfilling responsibilities.
*   **C. Pelanggaran hak:** This refers to a violation of rights.
*   **D. Pengingkaran kewajiban:** This means neglecting or denying obligations, the opposite of what the statements describe.
*   **E. Pelaksanaan hak dan kewajiban:** While citizens have both rights and obligations, the statements specifically focus on obligations.

**Example:** A citizen has the *right* to education (hak), but they also have the *obligation* to attend school regularly and study (kewajiban).

Final Answer: B"
Ancaman terhadap Negara di bidang budaya dapat terjadi karena adanya:,E,A,"Here's the reasoning and the final answer:

*   **Understanding the Question:** The question asks about threats to a nation's culture, not things that strengthen it.

*   **Analyzing the Choices:**
    *   A, B, C, and D all describe positive actions that *preserve* or *promote* culture.
    *   E describes a scenario where foreign culture negatively impacts and potentially erodes a nation's own cultural identity. This is a direct threat.

*   **Example:** Imagine a country where traditional music and dance are gradually replaced by popular music from another nation, leading to a decline in the practice and appreciation of the original art forms. This is an example of cultural influence eroding a nation's identity.

**Final Answer: E**"
Salah satu bentuk pembagian kekuasaan secara vertikal adalah pelimpahan wewenang dari pemerintah pusat kepada pemerintahan daerah provinsi. Pemerintahan daerah provinsi dilaksanakan oleh ....,A,A,"Here's the reasoning and the final answer:

**Reasoning:**

The question describes a vertical division of power where the central government delegates authority to provincial governments. This delegation of power is exercised by the provincial government itself. The core components of a provincial government are the executive (led by the Governor and Vice Governor) and the legislative branch (represented by the Provincial Regional People's Council - DPRD Provinsi). They work together to govern the province.

Let's look at why the other options are incorrect:

*   **B:** While the Governor and Vice Governor are important, they don't represent the entire provincial government.
*   **C:** The Secretariat is an administrative body supporting the Governor, not the governing body itself.
*   **D:** The Dewan Perwakilan Daerah (DPD) is a representative body at the *national* level, not the provincial level.
*   **E:** OPDs are implementing agencies, not the governing body.

**Example:** Imagine the central government decides to give the provincial government more control over education policy. The Governor and DPRD Provinsi would then collaborate to create and implement those policies within the province.

**Final Answer: A**"
"ASEAN merupakan organisasi kawasan Asia Tenggara, merupakan bentuk kerja sama....",E,A,"Here's the reasoning:

*   **Multilateral:** Involving multiple parties. ASEAN has 10 member states, making it a collaboration between many countries.
*   **Bilateral:** Involving two parties. This doesn't fit ASEAN's scope.
*   **Unilateral:** Involving one party acting alone. Clearly not the case with ASEAN.
*   **Racial:** Related to race or ethnicity. ASEAN's purpose isn't based on race.
*   **Regional:** Limited to a specific geographic area. ASEAN focuses on Southeast Asia.

**Example:** ASEAN facilitates trade agreements and security cooperation among its member countries (Indonesia, Malaysia, Philippines, Singapore, Thailand, Brunei, Vietnam, Laos, Myanmar, and Cambodia). This involves multiple nations working together within a defined region.

Final Answer: E"
Bangunan untuk menyimpan berbagai peninggalan sejarah disebut . . . .,D,A,"Here's the reasoning:

*   **Prasasti (A):** A prasasti is an inscription, not a building.
*   **Istana (B):** An istana (palace) is a royal residence, not a general storage place for historical artifacts.
*   **Situs (C):** A situs (site) is a location where historical events occurred or artifacts are found, but not a building to store them.
*   **Museum (D):** A museum is specifically designed to collect, preserve, and display historical artifacts and other items of cultural or scientific importance.

**Example:** The National Museum of Indonesia in Jakarta stores and exhibits a wide range of historical artifacts from across the archipelago.

Final Answer: D"
Penduduk asli Australia adalah ….,A,A,"Here's the reasoning:

*   **Aborigin** refers to the Indigenous peoples of Australia. They are the original inhabitants of the continent.
*   **Negro** is an outdated and offensive term.
*   **Eskimo** refers to indigenous people of the Arctic regions, primarily in Greenland, Canada, and Alaska.
*   **Indian** refers to people from India or of Indian descent.

Therefore, the correct answer is Aborigin.

Final Answer: A"
Sungai yang terdapat di Pulau Sumatera adalah Sungai ....,B,A,"Here's the reasoning:

*   **Brantas:** This river is located in Java, not Sumatra.
*   **Kampar:** This is a major river flowing through Riau province on the island of Sumatra.
*   **Kapuas:** This river is found in Kalimantan (Borneo).
*   **Barito:** This river is also located in Kalimantan (Borneo).

Therefore, the correct answer is Kampar, as it's a well-known river in Sumatra.

Final Answer: B"
Setiap orang punya pengalaman yang ....,C,A,"Reasoning:

While some experiences might have overlapping elements, the core of each person's life – their upbringing, relationships, challenges, and perspectives – is unique. Therefore, experiences are fundamentally *different* for each individual.

Example: Two people might both experience losing a loved one, but the specific relationship, circumstances, and emotional impact will be distinct for each person.

Final Answer: C"
Hutan musim banyak terdapat di daerah ...,A,A,"Here's the reasoning:

*   **What are monsoon forests?** Monsoon forests (also known as tropical rainforests) thrive in areas with distinct wet and dry seasons. They need high rainfall during the wet season.
*   **Considering the options:**
    *   **A:** Nusa Tenggara is quite dry, so it's not ideal for monsoon forests. Sulawesi Selatan has some, but not as extensive as other regions.
    *   **B:** This is a densely populated area with significant agricultural land, reducing the extent of natural monsoon forests.
    *   **C:** Kalimantan (Borneo) is known for its vast rainforests, and it experiences a monsoon climate. Nusa Tenggara is still dry.
    *   **D:** Papua and Maluku have rainforests, but Kalimantan is a more significant and well-known area for monsoon forests.

**Example:** Kalimantan is a prime example of a region with extensive monsoon forests due to its tropical climate and high rainfall.

Final Answer: C"
Sungai terpanjang di Indonesia adalah Sungai ...,A,A,"The question asks for the longest river in Indonesia.

*   **Kapuas River (A):** Located in Kalimantan, it's a strong contender and often cited as the longest.
*   **Barito River (B):** Also in Kalimantan, it's long but generally considered slightly shorter than the Kapuas.
*   **Musi River (C):** Located in Sumatra, it's a significant river but not as long as the Kalimantan rivers.
*   **Bengawan Solo (D):** Located in Java, it's a well-known river but considerably shorter than the others.

Recent measurements indicate the Kapuas River is the longest.

Final Answer: A"
Gambar seluruh atau sebagian permukaan bumi yang dilukis ke suatu bidang datar dengan skala tertentu disebut.. . . .,C,A,"Here's the reasoning:

*   **A. Bumi:** This refers to the Earth itself, not a representation of it.
*   **B. Tata Surya:** This refers to the solar system, not a map of Earth.
*   **C. Peta:** A map is precisely a representation of all or part of the Earth's surface on a flat plane, using a specific scale. For example, a road map shows a portion of the Earth's surface (roads and cities) scaled down to fit on paper.
*   **D. Tanah:** This refers to soil, not a representation of the Earth.

Final Answer: C"
Akibat dari suka berkata bohong adalah ....,C,A,"Reasoning:

Lying damages trust. If someone frequently lies, people will stop believing them. This leads to a breakdown in relationships and isolation. Option B and C both reflect this consequence. However, option C, ""not being trusted by friends,"" is the most direct and accurate consequence of habitual lying. Option A is the opposite of what would happen.

Example: Imagine a child who constantly makes up stories. Initially, friends might find it amusing, but eventually, they'll realize the child isn't telling the truth and will be less likely to believe anything they say.

Final Answer: C"
Saudara sepupu adalah anak dari ....,C,A,"Reasoning:

A cousin (sepupu) is the child of your aunt or uncle. An aunt or uncle (paman/bibi) is the sibling of one of your parents.

*   **A. tetanggaku (my neighbor):** A neighbor is not related to you in this way.
*   **B. kakakku (my older sibling):** Your sibling's child would be your niece or nephew, not your cousin.
*   **C. pamanku (my uncle):** This is the correct relationship. Your cousin is the child of your uncle (or aunt).

Example: My uncle, Budi, has a child named Ani. Ani is my cousin.

Final Answer: C"
Bentuk kerja sama antara bangsa-bangsa di Asia Tenggara adalah ....,B,A,"Here's the reasoning and answer:

*   **PBB (A):** The United Nations is a global organization, not specifically for Asian countries.
*   **ASEAN (B):** The Association of Southeast Asian Nations is a regional organization specifically formed to promote cooperation among countries in Southeast Asia. Examples of ASEAN cooperation include trade agreements, cultural exchange programs, and disaster relief efforts.
*   **OPEC (C):** The Organization of the Petroleum Exporting Countries is focused on oil production and is not a general cooperation organization for Asian nations.
*   **APEC (D):** The Asia-Pacific Economic Cooperation is a broader organization including countries from the Asia-Pacific region, but not exclusively Southeast Asian nations.

Therefore, ASEAN is the most accurate answer.

Final Answer: B"
Salah satu upaya Pemerintah RI untuk mengisi kas negara di awal kemerdekaan adalah ....,D,A,"Here's the reasoning and the final answer:

*   **Understanding the Question:** The question asks about an early effort by the Indonesian government to increase state revenue (fill the state treasury) after independence.

*   **Analyzing the Choices:**
    *   **A. Nationalizing De Javasche Bank:** This was a crucial step. By taking control of the Dutch-owned De Javasche Bank (later Bank Indonesia), the government gained access to significant assets and financial resources. This directly boosted state finances.
    *   **B. Devaluing the Rupiah:** While devaluation can impact trade, it doesn't directly fill the state treasury. It primarily affects the value of the currency.
    *   **C. Sistem Ekonomi Gerakan Benteng:** This was an economic policy focused on promoting Indonesian businesses and reducing reliance on foreign imports. While beneficial long-term, it wasn't an immediate cash-generating measure.
    *   **D. Conducting a National Loan:** This would require borrowing money, not filling the treasury.
    *   **E. Establishing the Postal Savings Bank:** This aimed to encourage savings among the population, but wouldn't immediately fill the state treasury.

*   **Example:** Imagine a company owned by a foreign power. If the Indonesian government takes over that company (nationalization), it now owns the company's assets and profits, which go into the state treasury.

**Final Answer: A**"
Pelaksanaan jajak pendapat bagi warga Timor Timur di seluruh dunia dilaksanakan pada masa pemerintahan ....,B,B,"Here's the reasoning:

The referendum for East Timor (now Timor-Leste) took place in 1999. B.J. Habibie was the President of Indonesia at that time. He initiated the process of allowing a referendum to be held as part of a resolution to the East Timor conflict.

*   **A. Soeharto:** His presidency ended in 1998, before the referendum.
*   **C. Abdurrahman Wahid:** He became president after Habibie.
*   **D. Megawati Soekarnoputri:** She followed Wahid.
*   **E. Susilo Bambang Yudhoyono:** He came much later.

Final Answer: B"
Peristiwa sejarah yang terjadi di Eropa dan menandai terbukanya hubungan dagang antara Eropa dengan Indonesia adalah.....,E,A,"Here's the reasoning and the final answer:

*   **Understanding the Question:** The question asks about a European event that directly led to the opening of trade relations between Europe and Indonesia.

*   **Analyzing the Choices:**
    *   **A. Berkembangnya paham merkantilisme (Development of Mercantilism):** Mercantilism was an economic policy that encouraged nations to accumulate wealth through trade. This *motivated* European powers to seek new trade routes and markets, including Indonesia. This is a strong contender.
    *   **B. Revolusi industri di beberapa negara (Industrial Revolution in some countries):** While the Industrial Revolution increased demand for raw materials (which Indonesia possessed), it wasn't the *initial* event that opened trade. It was a consequence of trade already being established.
    *   **C. Perang Salib (The Crusades):** The Crusades were primarily religious wars and while they increased contact between Europe and the Middle East, they didn't directly lead to significant trade with Indonesia.
    *   **D. Reformasi gereja (Reformation of the Church):** This was a religious movement within Europe and didn't directly impact trade with Indonesia.
    *   **E. Jatuhnya Konstantinopel (Fall of Constantinople):** The fall of Constantinople in 1453 to the Ottoman Empire disrupted existing trade routes between Europe and Asia (including routes to the Spice Islands, which are part of Indonesia). This *forced* Europeans to seek alternative sea routes, ultimately leading to their arrival in Indonesia and the beginning of trade.

*   **Reasoning:** The fall of Constantinople was the pivotal event. It blocked the traditional land routes to the East, prompting European powers (like Portugal and the Netherlands) to invest in maritime exploration to find new routes to the Spice Islands (modern-day Indonesia) and other Asian markets.

Final Answer: E"
Sebutkan untuk pendeta Buddha adalah....,B,A,"Here's the reasoning:

*   **A. Syaman:** Syaman adalah pemimpin spiritual dalam budaya suku atau masyarakat adat, seringkali melakukan ritual untuk berkomunikasi dengan roh. Ini tidak spesifik untuk agama Buddha.
*   **B. Biksu:** Biksu adalah seorang pria yang telah meninggalkan kehidupan duniawi untuk mengikuti ajaran Buddha dan hidup dalam komunitas monastik. Ini adalah istilah yang sangat relevan.
*   **C. Pedanda:** Pedanda adalah istilah yang digunakan di Bali, Indonesia, untuk menyebut pendeta Hindu, bukan Buddha.
*   **D. Guru:** Guru berarti ""guru"" dalam bahasa Sansekerta dan digunakan untuk menyebut orang yang mengajar, termasuk dalam agama Buddha, tetapi tidak secara eksklusif merujuk pada pendeta.
*   **E. Pendeta:** Ini adalah istilah umum untuk pemimpin agama, tetapi ""biksu"" lebih spesifik untuk agama Buddha.

Biksu adalah istilah yang paling tepat dan umum digunakan untuk menyebut pendeta dalam agama Buddha.

Final Answer: B"
"Dalam pelaksanaan Dwikora, Pemerintah Indonesia kemudian membentuk Komando ....",A,A,"The Dwikora operation was a military operation launched by Indonesia in 1962 to incorporate West Irian (now Papua) into Indonesia. To manage this operation, the Indonesian government established **Komando Siaga**, which translates to ""Standby Command."" This command was specifically created to coordinate the military actions related to Dwikora.

Final Answer: A"
Tujuan dilaksanakannya sistem ekonomi Gerakan Banteng adalah ....,E,A,"The Gerakan Banteng Surga (Bull of Heaven Movement) was an economic policy implemented in the Dutch East Indies (now Indonesia) in the 1930s. Its primary goal was to promote and protect native Indonesian businesses (pribumi) by providing them with credit and support to compete with foreign (mainly Chinese) businesses.

Let's analyze the options:

*   **A:** This aligns perfectly with the movement's purpose – providing credit to native entrepreneurs.
*   **B:** While there was an element of protecting pribumi businesses, the core wasn't simply avoiding competition, but enabling them to *compete*.
*   **C:** While limiting foreign influence was a consequence, it wasn't the *primary* goal.
*   **D:** Export value and foreign exchange weren't the direct focus of this internal economic policy.
*   **E:** While protectionism was involved, the focus was on *supporting* native businesses, not just shielding them.

**Example:** The movement established cooperatives and provided loans to Javanese farmers and small business owners to help them expand their operations and compete with Chinese merchants who dominated certain sectors.



Final Answer: A"
Komite Nasional Indonesia Pusat setealah terbentuknya diketuai oleh ....,B,C,"The Komite Nasional Indonesia Pusat (KNIP) was formed during the Japanese occupation of Indonesia. After its initial formation, the leadership changed. Ahmad Soebardjo was initially the leader, but he resigned due to disagreements with the Japanese. **Gatot Subroto** then took over as the chairman.

Final Answer: C"
Penulis buku Suma Orriental yang mengatakan bahwa Asia tanahnya sangat subur dan iklimnya baik adalah....,B,B,"The correct answer is **B. Tom Pires**.

Here's the reasoning:

Tom Pires was a Portuguese explorer and writer who spent several years (1497-1514) in Malacca, gathering extensive information about Southeast Asia. His book, *Suma Oriental*, is a detailed account of the region's geography, trade, customs, and political landscape. A key aspect of *Suma Oriental* is its description of Asia as a land of great fertility and favorable climate, highlighting its abundance of resources and potential for trade.

Let's look at why the other options are incorrect:

*   **A. Vasco da Gama:** Primarily known for being the first European to reach India by sea. He didn't write a detailed descriptive work like *Suma Oriental*.
*   **C. Alfonso de Albuquerque:** A Portuguese general and governor of India, known for his military campaigns, not detailed geographical and economic descriptions.
*   **D. Daendels:** A Dutch governor-general of the Dutch East Indies (Indonesia), known for his reforms and construction projects, not for writing about Asian geography.
*   **E. Raffles:** A British lieutenant-governor of Java, known for his work in mapping and surveying the region, but *Suma Oriental* predates his work.



Final Answer: B"
Dalam mencapai nirwana umat Buddha wajib berusaha sendiri-sendiri adalah ajaran Buddha aliran....,B,A,"Here's the reasoning and the final answer:

*   **Understanding the Question:** The question focuses on the concept of individual effort in achieving enlightenment (Nirwana) within Buddhism.

*   **Analyzing the Options:**
    *   **Hinayana (Theravada):** This school emphasizes individual liberation through self-discipline, meditation, and adherence to the original teachings of the Buddha. The focus is on the *Arhat*, an individual who achieves Nirvana through their own efforts.
    *   **Mahayana:** This school emphasizes the Bodhisattva path, where individuals strive for enlightenment not just for themselves, but to help all beings achieve liberation. It involves compassion and helping others.
    *   **Jainisme:** While focused on self-discipline and liberation, it's a separate Indian religion, not a Buddhist school.
    *   **Taoisme:** This is a Chinese philosophy and religion, distinct from Buddhism.
    *   **Waisnawa:** This is a Hindu tradition centered on the worship of Vishnu, not a Buddhist school.

*   **Reasoning:** The core of the question highlights the *requirement* of individual effort. Hinayana Buddhism (Theravada) places a strong emphasis on this, with the Arhat ideal representing the pinnacle of individual achievement through personal practice.

*   **Example:** A Theravada Buddhist monk dedicates his life to meditation and study, striving to eliminate his own defilements and attain Nirvana through his own efforts.

Final Answer: B"
"Ketika tiba di Jakarta dari RengasdengklokSoekarno, Moh. Hatta, dan Ahmad Subardjo segera menemui ....",A,A,"Here's the reasoning:

Soekarno, Moh. Hatta, and Ahmad Subardjo were brought to Rengasdengklok by a group of young revolutionaries pushing for a declaration of independence. When they returned to Jakarta, they needed to consult with the leaders of the Investigating Committee for Preparatory Independence (PPKI) to finalize the independence proclamation. Supratmo was a key figure within the PPKI and instrumental in the independence process.

Let's look at why the other options are incorrect:

*   **A. Jenderal Nishimura:** A Japanese general - they wouldn't be meeting with the enemy.
*   **B. Buchtiar Lubis:** While a prominent figure, he wasn't central to the immediate independence preparations.
*   **D. Yusuf Ronodipuro:** Involved in the independence movement, but not the primary contact upon return from Rengasdengklok.
*   **E. Rinto Alwi:** Not a significant figure in the early independence events.

Final Answer: C"
